datetime,entry,playing,genre,raw_tempo,raw_danceability,raw_valence,raw_energy,session_tempo,session_danceability,session_valence,session_energy,gb_tempo,gb_tempo_dev,gb_dance,gb_dance_dev,gb_valence,gb_valence_dev,gb_energy,gb_energy_dev,global_tempo,global_tempo_dev,global_danceability,global_danceability_dev,global_valence,global_valence_dev,global_energy,global_energy_dev
2021-01-07 19:39:31 UTC,1265,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 19:41:32 UTC,1266,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 19:43:32 UTC,1267,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 19:45:33 UTC,1268,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 19:47:33 UTC,1269,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 19:49:34 UTC,1270,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 19:51:35 UTC,1271,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 19:53:35 UTC,1272,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 19:55:36 UTC,1273,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 19:57:36 UTC,1274,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 19:59:37 UTC,1275,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:01:38 UTC,1276,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:03:38 UTC,1277,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:05:39 UTC,1278,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:07:39 UTC,1279,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:09:40 UTC,1280,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:11:40 UTC,1281,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:13:41 UTC,1282,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:15:42 UTC,1283,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:17:42 UTC,1284,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:19:43 UTC,1285,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:21:44 UTC,1286,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:23:44 UTC,1287,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:25:45 UTC,1288,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:27:45 UTC,1289,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:29:46 UTC,1290,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:31:47 UTC,1291,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:33:47 UTC,1292,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:35:48 UTC,1293,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:37:48 UTC,1294,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:39:49 UTC,1295,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:41:50 UTC,1296,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:43:50 UTC,1297,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:45:51 UTC,1298,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:47:51 UTC,1299,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:49:52 UTC,1300,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:51:53 UTC,1301,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:53:53 UTC,1302,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:55:54 UTC,1303,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:57:55 UTC,1304,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 20:59:55 UTC,1305,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:01:56 UTC,1306,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:03:56 UTC,1307,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:05:57 UTC,1308,0,N/A,N/A,N/A,N/A,N/A,102.8007,0.731667,0.614667,0.571667,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:07:58 UTC,1309,0,N/A,N/A,N/A,N/A,N/A,102.8007,0.731667,0.614667,0.571667,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:09:58 UTC,1310,0,N/A,N/A,N/A,N/A,N/A,102.8007,0.731667,0.614667,0.571667,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:11:59 UTC,1311,0,N/A,N/A,N/A,N/A,N/A,102.8007,0.731667,0.614667,0.571667,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:13:59 UTC,1312,0,N/A,N/A,N/A,N/A,N/A,102.8007,0.731667,0.614667,0.571667,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:16:00 UTC,1313,0,N/A,N/A,N/A,N/A,N/A,102.8007,0.731667,0.614667,0.571667,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:18:01 UTC,1314,0,N/A,N/A,N/A,N/A,N/A,102.8007,0.731667,0.614667,0.571667,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:20:01 UTC,1315,0,N/A,N/A,N/A,N/A,N/A,102.8007,0.731667,0.614667,0.571667,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:22:02 UTC,1316,0,N/A,N/A,N/A,N/A,N/A,102.8007,0.731667,0.614667,0.571667,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:24:02 UTC,1317,1,bedroom pop,91.025,0.714,0.67,0.483,102.8007,0.731667,0.614667,0.571667,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:26:03 UTC,1318,1,No genre found,119.965,0.786,0.469,0.556,102.8007,0.731667,0.614667,0.571667,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:28:04 UTC,1319,1,No genre found,119.965,0.786,0.469,0.556,102.8007,0.731667,0.614667,0.571667,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:30:04 UTC,1320,1,alternative pop rock,119.983,0.746,0.72,0.741,102.8007,0.731667,0.614667,0.571667,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:32:05 UTC,1321,1,leicester indie,82.933,0.679,0.68,0.547,102.8007,0.731667,0.614667,0.571667,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:34:06 UTC,1322,1,leicester indie,82.933,0.679,0.68,0.547,102.8007,0.731667,0.614667,0.571667,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:36:06 UTC,1323,1,pop,139.863,0.448,0.254,0.838,102.8007,0.731667,0.614667,0.571667,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:38:07 UTC,1324,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:40:08 UTC,1325,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:42:09 UTC,1326,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:44:09 UTC,1327,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:46:10 UTC,1328,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:48:10 UTC,1329,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:50:11 UTC,1330,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:52:12 UTC,1331,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:54:13 UTC,1332,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:56:13 UTC,1333,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 21:58:14 UTC,1334,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:00:14 UTC,1335,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:02:15 UTC,1336,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:04:16 UTC,1337,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:06:16 UTC,1338,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:08:17 UTC,1339,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:10:17 UTC,1340,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:12:18 UTC,1341,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:14:18 UTC,1342,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:16:19 UTC,1343,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:18:20 UTC,1344,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:20:20 UTC,1345,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:22:21 UTC,1346,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:24:21 UTC,1347,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:26:22 UTC,1348,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:28:22 UTC,1349,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:30:23 UTC,1350,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:32:23 UTC,1351,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:34:24 UTC,1352,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:36:25 UTC,1353,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:38:25 UTC,1354,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:40:26 UTC,1355,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:42:26 UTC,1356,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:44:27 UTC,1357,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:46:28 UTC,1358,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:48:28 UTC,1359,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:50:29 UTC,1360,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:52:30 UTC,1361,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:54:31 UTC,1362,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:56:31 UTC,1363,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 22:58:32 UTC,1364,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:00:32 UTC,1365,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:02:33 UTC,1366,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:04:33 UTC,1367,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:06:34 UTC,1368,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:08:34 UTC,1369,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:10:35 UTC,1370,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:12:36 UTC,1371,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:14:36 UTC,1372,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:16:37 UTC,1373,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:18:37 UTC,1374,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:20:38 UTC,1375,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:22:38 UTC,1376,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:24:39 UTC,1377,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:26:40 UTC,1378,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:28:40 UTC,1379,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:30:41 UTC,1380,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:32:41 UTC,1381,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:34:42 UTC,1382,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:36:42 UTC,1383,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:38:43 UTC,1384,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:40:44 UTC,1385,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:42:44 UTC,1386,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
2021-01-07 23:44:45 UTC,1387,0,N/A,N/A,N/A,N/A,N/A,,,,,118.921,26.308,0.662,0.14,0.506,0.173,0.631,0.218,118.735,26.091,0.662,0.142,0.504,0.171,0.631,0.219
